"userId","Adventure","Animation","Children","Comedy","Fantasy","Romance","Drama","Action","Crime","Thriller","Horror","Mystery","Sci.Fi","IMAX","Documentary","War","Musical","Western","Film.Noir"
"30",0.476190476190476,0,0,0.380952380952381,0.0476190476190476,0.285714285714286,0.142857142857143,0.666666666666667,0,0.428571428571429,0.142857142857143,0.0476190476190476,0.428571428571429,0.142857142857143,0,0,0.0952380952380952,0,0
"31",0.238805970149254,0.238805970149254,0.164179104477612,0.447761194029851,0.164179104477612,0.119402985074627,0.507462686567164,0.253731343283582,0.223880597014925,0.238805970149254,0.0895522388059701,0.149253731343284,0.17910447761194,0.0895522388059701,0,0.0447761194029851,0.0149253731343284,0,0
"32",0.295454545454545,0.113636363636364,0.204545454545455,0.340909090909091,0.0909090909090909,0.25,0.5,0.25,0.0909090909090909,0.204545454545455,0,0.0227272727272727,0.159090909090909,0.0681818181818182,0,0.0454545454545455,0.113636363636364,0.0227272727272727,0
"33",0.279245283018868,0.0792452830188679,0.0641509433962264,0.192452830188679,0.0754716981132075,0.0792452830188679,0.479245283018868,0.384905660377359,0.230188679245283,0.354716981132075,0.0754716981132075,0.116981132075472,0.207547169811321,0.0452830188679245,0.0377358490566038,0.0943396226415094,0.0226415094339623,0.0226415094339623,0.0188679245283019
"34",0.333333333333333,0.0813008130081301,0.138211382113821,0.48780487804878,0.227642276422764,0.341463414634146,0.447154471544715,0.219512195121951,0.0731707317073171,0.16260162601626,0.024390243902439,0.056910569105691,0.146341463414634,0.016260162601626,0,0.032520325203252,0.056910569105691,0.00813008130081301,0
"35",0.145418326693227,0.0697211155378486,0.0318725099601594,0.245019920318725,0.099601593625498,0.157370517928287,0.577689243027888,0.209163346613546,0.143426294820717,0.286852589641434,0.121513944223108,0.161354581673307,0.245019920318725,0.0318725099601594,0.0318725099601594,0.0418326693227092,0.0239043824701195,0.0119521912350598,0.0139442231075697
"36",0.264,0.056,0.072,0.248,0.128,0.144,0.552,0.344,0.352,0.408,0.048,0.12,0.16,0.08,0.008,0.072,0,0.016,0.024
"37",0.25531914893617,0.051063829787234,0.0595744680851064,0.268085106382979,0.0978723404255319,0.178723404255319,0.459574468085106,0.357446808510638,0.182978723404255,0.353191489361702,0.0765957446808511,0.0936170212765957,0.276595744680851,0,0,0.0468085106382979,0.0212765957446809,0.0212765957446809,0.00425531914893617
"38",0.482758620689655,0,0,0.103448275862069,0.0689655172413793,0.0344827586206897,0.344827586206897,0.620689655172414,0.344827586206897,0.413793103448276,0,0.172413793103448,0.482758620689655,0.103448275862069,0,0.0689655172413793,0,0,0.0344827586206897
"39",0.210526315789474,0.0175438596491228,0.087719298245614,0.280701754385965,0.0526315789473684,0.263157894736842,0.578947368421053,0.245614035087719,0.175438596491228,0.245614035087719,0,0.0350877192982456,0.12280701754386,0,0,0.0350877192982456,0.087719298245614,0,0
"40",0.0693069306930693,0,0.0198019801980198,0.267326732673267,0.0495049504950495,0.247524752475248,0.94059405940594,0.0891089108910891,0.188118811881188,0.138613861386139,0.0198019801980198,0.0594059405940594,0.0297029702970297,0.0099009900990099,0,0.108910891089109,0.0099009900990099,0.0099009900990099,0.0198019801980198
"41",0.297297297297297,0.0810810810810811,0.027027027027027,0.243243243243243,0.162162162162162,0.216216216216216,0.324324324324324,0.486486486486487,0.243243243243243,0.432432432432432,0.135135135135135,0.135135135135135,0.351351351351351,0.0810810810810811,0,0.027027027027027,0,0,0
"42",0.4375,0,0.0208333333333333,0.0833333333333333,0.0416666666666667,0.0625,0.479166666666667,0.458333333333333,0.145833333333333,0.25,0.0416666666666667,0.0416666666666667,0.333333333333333,0.0208333333333333,0,0.1875,0,0.0208333333333333,0.0208333333333333
"43",0.173333333333333,0.0666666666666667,0.0933333333333333,0.426666666666667,0.0933333333333333,0.193333333333333,0.386666666666667,0.273333333333333,0.186666666666667,0.313333333333333,0.04,0.0533333333333333,0.106666666666667,0.02,0.0266666666666667,0.0333333333333333,0.0466666666666667,0.0266666666666667,0
"44",0.392156862745098,0.137254901960784,0.127450980392157,0.313725490196078,0.186274509803922,0.245098039215686,0.42156862745098,0.362745098039216,0.127450980392157,0.245098039215686,0.0686274509803922,0.0490196078431373,0.254901960784314,0.0686274509803922,0,0.0294117647058824,0.00980392156862745,0.00980392156862745,0
"45",0.52,0.04,0,0.04,0.24,0.04,0.44,0.44,0.28,0.2,0.12,0.16,0.32,0.12,0,0,0,0.04,0
"46",0.264900662251656,0.0529801324503311,0.0529801324503311,0.324503311258278,0.165562913907285,0.185430463576159,0.503311258278146,0.317880794701987,0.139072847682119,0.271523178807947,0.0264900662251656,0.158940397350993,0.291390728476821,0.185430463576159,0.0132450331125828,0.0596026490066225,0.00662251655629139,0.00662251655629139,0
"47",0.103448275862069,0.0517241379310345,0.0344827586206897,0.172413793103448,0.0862068965517241,0.155172413793103,0.344827586206897,0.120689655172414,0.241379310344828,0.327586206896552,0.0862068965517241,0.155172413793103,0.103448275862069,0,0.103448275862069,0.0344827586206897,0.0517241379310345,0,0.206896551724138
"48",0.160377358490566,0.0283018867924528,0.0660377358490566,0.433962264150943,0.0849056603773585,0.113207547169811,0.39622641509434,0.349056603773585,0.19811320754717,0.320754716981132,0.0566037735849057,0.0566037735849057,0.19811320754717,0.00943396226415094,0.00943396226415094,0.0377358490566038,0.0188679245283019,0.00943396226415094,0
"49",0.243243243243243,0.0810810810810811,0.108108108108108,0.351351351351351,0.0540540540540541,0.135135135135135,0.432432432432432,0.378378378378378,0.297297297297297,0.486486486486487,0.0540540540540541,0.027027027027027,0.0810810810810811,0.0810810810810811,0,0.0810810810810811,0.0810810810810811,0.027027027027027,0
"50",0.186440677966102,0.0338983050847458,0.0338983050847458,0.26271186440678,0.0677966101694915,0.135593220338983,0.516949152542373,0.220338983050847,0.338983050847458,0.338983050847458,0.0593220338983051,0.177966101694915,0.135593220338983,0.0338983050847458,0,0.0932203389830508,0.00847457627118644,0.0508474576271186,0.0423728813559322
"51",0.3125,0.0833333333333333,0.0833333333333333,0.3125,0.0833333333333333,0.229166666666667,0.25,0.4375,0.125,0.479166666666667,0.104166666666667,0.0833333333333333,0.208333333333333,0.0416666666666667,0,0.0416666666666667,0.0625,0.0416666666666667,0.0208333333333333
"52",0.2625,0.0875,0.0625,0.3,0.1375,0.1875,0.5,0.225,0.225,0.1375,0.0625,0.125,0.025,0,0.0125,0.125,0,0.0625,0.0125
"53",0.575,0.025,0.025,0.125,0.275,0.025,0.275,0.7,0.25,0.275,0.025,0.125,0.425,0.375,0,0.025,0,0,0
"54",0.288888888888889,0.0222222222222222,0.0222222222222222,0.2,0.0222222222222222,0.2,0.533333333333333,0.377777777777778,0.2,0.444444444444444,0,0.111111111111111,0.155555555555556,0,0,0.0444444444444444,0.0666666666666667,0.0222222222222222,0.0222222222222222
"55",0.0476190476190476,0.0476190476190476,0.0476190476190476,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429,0.285714285714286,0.333333333333333,0.380952380952381,0.19047619047619,0.19047619047619,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0
"56",0.0515463917525773,0,0.0103092783505155,0.463917525773196,0.0309278350515464,0.329896907216495,0.711340206185567,0.0927835051546392,0.103092783505155,0.0824742268041237,0.0103092783505155,0.0515463917525773,0.0309278350515464,0.0103092783505155,0.0309278350515464,0.0515463917525773,0.0206185567010309,0,0.0103092783505155
"57",0.225,0.05,0.075,0.475,0.15,0.225,0.375,0.275,0.175,0.375,0.05,0.075,0.1,0,0,0,0.05,0,0
"58",0.628571428571429,0.228571428571429,0.171428571428571,0.428571428571429,0.142857142857143,0.0571428571428571,0.114285714285714,0.628571428571429,0.171428571428571,0.2,0.0285714285714286,0.0571428571428571,0.2,0.114285714285714,0,0.0285714285714286,0,0.0571428571428571,0
"59",0.134292565947242,0.0383693045563549,0.0431654676258993,0.357314148681055,0.079136690647482,0.254196642685851,0.606714628297362,0.117505995203837,0.124700239808153,0.175059952038369,0.0359712230215827,0.0983213429256595,0.0911270983213429,0.00239808153477218,0.0167865707434053,0.0599520383693046,0.0551558752997602,0.026378896882494,0.026378896882494
"60",0.186046511627907,0.0232558139534884,0.0232558139534884,0.418604651162791,0.162790697674419,0.13953488372093,0.534883720930233,0.255813953488372,0.372093023255814,0.232558139534884,0.0697674418604651,0.0697674418604651,0.0930232558139535,0.0697674418604651,0.0465116279069767,0.116279069767442,0,0.0232558139534884,0
"61",0.25,0.0769230769230769,0.0961538461538462,0.25,0.0961538461538462,0.153846153846154,0.461538461538462,0.25,0.211538461538462,0.442307692307692,0.134615384615385,0.0576923076923077,0.115384615384615,0.0576923076923077,0,0.0384615384615385,0.0576923076923077,0.0384615384615385,0
"62",0.207865168539326,0.0280898876404494,0.0955056179775281,0.247191011235955,0.112359550561798,0.247191011235955,0.443820224719101,0.393258426966292,0.112359550561798,0.348314606741573,0.106741573033708,0.0617977528089888,0.247191011235955,0.0112359550561798,0,0.0842696629213483,0.0168539325842697,0.0674157303370786,0
"63",0.147368421052632,0.0105263157894737,0.0105263157894737,0.168421052631579,0.0210526315789474,0.157894736842105,0.431578947368421,0.578947368421053,0.336842105263158,0.652631578947368,0.0210526315789474,0.126315789473684,0.126315789473684,0.0105263157894737,0,0.0842105263157895,0,0,0
"64",0.283950617283951,0.065843621399177,0.0576131687242798,0.259259259259259,0.0823045267489712,0.0946502057613169,0.349794238683128,0.481481481481481,0.156378600823045,0.432098765432099,0.218106995884774,0.0987654320987654,0.440329218106996,0.111111111111111,0.00411522633744856,0.0288065843621399,0.00823045267489712,0.00823045267489712,0
"65",0.190217391304348,0.0289855072463768,0.0597826086956522,0.277173913043478,0.0833333333333333,0.172101449275362,0.550724637681159,0.28804347826087,0.206521739130435,0.306159420289855,0.0706521739130435,0.088768115942029,0.117753623188406,0.0126811594202899,0.0181159420289855,0.0797101449275362,0.0344202898550725,0.0144927536231884,0.00905797101449275
"66",0.484848484848485,0.290909090909091,0.290909090909091,0.460606060606061,0.339393939393939,0.175757575757576,0.290909090909091,0.284848484848485,0.0484848484848485,0.115151515151515,0.0363636363636364,0.0484848484848485,0.151515151515152,0.206060606060606,0.0181818181818182,0.0121212121212121,0.0848484848484849,0.00606060606060606,0
"67",0.328859060402685,0.114093959731544,0.154362416107383,0.476510067114094,0.154362416107383,0.208053691275168,0.348993288590604,0.335570469798658,0.228187919463087,0.248322147651007,0.0469798657718121,0.087248322147651,0.161073825503356,0.0134228187919463,0,0.0335570469798658,0.0604026845637584,0.00671140939597315,0.00671140939597315
"68",0.281818181818182,0.0454545454545455,0.0272727272727273,0.236363636363636,0.145454545454545,0.227272727272727,0.545454545454545,0.381818181818182,0.245454545454545,0.3,0.0272727272727273,0.0727272727272727,0.136363636363636,0.0727272727272727,0,0.0454545454545455,0.0181818181818182,0.00909090909090909,0
"69",0.325581395348837,0.0697674418604651,0.0697674418604651,0.162790697674419,0.0930232558139535,0.116279069767442,0.511627906976744,0.325581395348837,0.186046511627907,0.372093023255814,0.13953488372093,0.0465116279069767,0.325581395348837,0.0697674418604651,0.116279069767442,0.116279069767442,0,0,0
"70",0.196374622356495,0.054380664652568,0.0966767371601208,0.531722054380665,0.123867069486405,0.270392749244713,0.376132930513595,0.229607250755287,0.131419939577039,0.231117824773414,0.0830815709969789,0.0755287009063444,0.107250755287009,0.0151057401812689,0.00906344410876133,0.0317220543806647,0.0634441087613293,0.013595166163142,0.00151057401812689
"71",0.241379310344828,0.0344827586206897,0.0689655172413793,0.344827586206897,0,0.172413793103448,0.448275862068966,0.379310344827586,0.310344827586207,0.448275862068966,0.0344827586206897,0.0344827586206897,0.0689655172413793,0.0689655172413793,0,0.103448275862069,0.0344827586206897,0.0689655172413793,0
"72",0.166666666666667,0.0119047619047619,0.0595238095238095,0.285714285714286,0.0714285714285714,0.107142857142857,0.404761904761905,0.428571428571429,0.226190476190476,0.416666666666667,0.0833333333333333,0.0714285714285714,0.19047619047619,0.0119047619047619,0,0.0714285714285714,0.0119047619047619,0.0238095238095238,0
"73",0.241379310344828,0.0344827586206897,0.155172413793103,0.362068965517241,0.0689655172413793,0.224137931034483,0.396551724137931,0.241379310344828,0.0862068965517241,0.344827586206897,0.137931034482759,0.172413793103448,0.103448275862069,0.0172413793103448,0,0.0517241379310345,0.0517241379310345,0,0
"74",0.371428571428571,0.268571428571429,0.257142857142857,0.468571428571429,0.245714285714286,0.371428571428571,0.325714285714286,0.222857142857143,0.0857142857142857,0.108571428571429,0.0285714285714286,0.0285714285714286,0.137142857142857,0.16,0.00571428571428571,0.0285714285714286,0.142857142857143,0.0114285714285714,0
"75",0.467741935483871,0.129032258064516,0.0967741935483871,0.129032258064516,0.17741935483871,0.0645161290322581,0.403225806451613,0.580645161290323,0.161290322580645,0.370967741935484,0.112903225806452,0.0806451612903226,0.274193548387097,0.193548387096774,0,0.0806451612903226,0,0,0
"76",0.347161572052402,0.0851528384279476,0.0851528384279476,0.539301310043668,0.14410480349345,0.139737991266376,0.270742358078603,0.399563318777293,0.150655021834061,0.194323144104804,0.0327510917030568,0.0480349344978166,0.218340611353712,0.120087336244541,0.00218340611353712,0.0393013100436681,0.0262008733624454,0.00436681222707424,0.00436681222707424
"77",0.253731343283582,0.0597014925373134,0.104477611940299,0.373134328358209,0.0895522388059701,0.208955223880597,0.388059701492537,0.373134328358209,0.223880597014925,0.343283582089552,0.0149253731343284,0.0597014925373134,0.134328358208955,0.0447761194029851,0,0.0447761194029851,0.0597014925373134,0.0447761194029851,0
"78",0.244525547445255,0.062043795620438,0.171532846715328,0.18978102189781,0.109489051094891,0.284671532846715,0.510948905109489,0.178832116788321,0.12043795620438,0.248175182481752,0.116788321167883,0.0656934306569343,0.124087591240876,0.0145985401459854,0.0072992700729927,0.0948905109489051,0.124087591240876,0.0145985401459854,0.0182481751824818
"79",0.24,0.04,0.06,0.24,0.08,0.04,0.54,0.38,0.36,0.38,0.04,0.18,0.3,0.12,0,0.08,0,0.02,0
"80",0.346938775510204,0.0174927113702624,0.0145772594752187,0.104956268221574,0.0932944606413994,0.0553935860058309,0.335276967930029,0.583090379008746,0.128279883381924,0.463556851311953,0.131195335276968,0.134110787172012,0.615160349854227,0.12536443148688,0,0.0524781341107872,0.00291545189504373,0.00583090379008746,0.00583090379008746
"81",0.484848484848485,0.141414141414141,0.131313131313131,0.292929292929293,0.292929292929293,0.0808080808080808,0.232323232323232,0.343434343434343,0.171717171717172,0.292929292929293,0.141414141414141,0.0606060606060606,0.212121212121212,0.191919191919192,0.0404040404040404,0.0202020202020202,0.0303030303030303,0,0
"82",0.214285714285714,0.0357142857142857,0.0357142857142857,0.428571428571429,0.0714285714285714,0.0714285714285714,0.357142857142857,0.321428571428571,0.25,0.178571428571429,0.0357142857142857,0.0714285714285714,0.178571428571429,0,0,0,0.0357142857142857,0,0.0357142857142857
"83",0.32,0.1,0.133333333333333,0.313333333333333,0.14,0.233333333333333,0.386666666666667,0.273333333333333,0.126666666666667,0.213333333333333,0.0533333333333333,0.0533333333333333,0.206666666666667,0.0866666666666667,0.08,0.0933333333333333,0.0933333333333333,0.02,0.00666666666666667
"84",0.0865051903114187,0.0207612456747405,0.0207612456747405,0.190311418685121,0.0588235294117647,0.214532871972318,0.743944636678201,0.193771626297578,0.290657439446367,0.397923875432526,0.0380622837370242,0.166089965397924,0.055363321799308,0.0103806228373702,0.0207612456747405,0.069204152249135,0.0173010380622837,0.00346020761245675,0.013840830449827
"85",0.168224299065421,0.00934579439252336,0.0280373831775701,0.271028037383178,0.0654205607476635,0.158878504672897,0.420560747663551,0.411214953271028,0.214953271028037,0.504672897196262,0.102803738317757,0.168224299065421,0.102803738317757,0.0186915887850467,0,0.0280373831775701,0,0,0
"86",0.162790697674419,0,0.0271317829457364,0.197674418604651,0.0465116279069767,0.267441860465116,0.689922480620155,0.236434108527132,0.166666666666667,0.24031007751938,0.0116279069767442,0.10077519379845,0.116279069767442,0.00387596899224806,0,0.155038759689922,0.0193798449612403,0.0193798449612403,0.00775193798449612
"87",0.192405063291139,0.0329113924050633,0.0632911392405063,0.369620253164557,0.108860759493671,0.154430379746835,0.415189873417722,0.263291139240506,0.174683544303797,0.318987341772152,0.162025316455696,0.0936708860759494,0.167088607594937,0.0151898734177215,0.00506329113924051,0.0354430379746835,0.030379746835443,0.0151898734177215,0.0126582278481013
"88",0.311688311688312,0.251082251082251,0.246753246753247,0.25974025974026,0.138528138528139,0.164502164502165,0.38961038961039,0.393939393939394,0.125541125541126,0.277056277056277,0.0649350649350649,0.0346320346320346,0.16017316017316,0.00865800865800866,0,0.0562770562770563,0.177489177489178,0.0216450216450216,0.00432900432900433
"89",0.147540983606557,0.0491803278688525,0.0819672131147541,0.278688524590164,0.114754098360656,0.131147540983607,0.377049180327869,0.278688524590164,0.262295081967213,0.442622950819672,0.0491803278688525,0.0983606557377049,0.0983606557377049,0.0327868852459016,0.0163934426229508,0.0491803278688525,0.0491803278688525,0.0163934426229508,0
"90",0.2,0.0666666666666667,0.0933333333333333,0.386666666666667,0.0933333333333333,0.16,0.52,0.306666666666667,0.186666666666667,0.146666666666667,0.0533333333333333,0.0266666666666667,0.133333333333333,0.0266666666666667,0,0.0933333333333333,0.04,0.0533333333333333,0
"91",0.156626506024096,0.0120481927710843,0.0240963855421687,0.313253012048193,0.072289156626506,0.301204819277108,0.626506024096386,0.180722891566265,0.168674698795181,0.180722891566265,0.036144578313253,0.120481927710843,0.120481927710843,0,0.0240963855421687,0.072289156626506,0.0481927710843374,0.0481927710843374,0.0240963855421687
"92",0.189189189189189,0.027027027027027,0.027027027027027,0.310810810810811,0.0810810810810811,0.256756756756757,0.418918918918919,0.5,0.297297297297297,0.5,0,0.121621621621622,0.202702702702703,0.121621621621622,0,0.027027027027027,0.027027027027027,0.0135135135135135,0
"93",0.171428571428571,0.0571428571428571,0.0971428571428571,0.342857142857143,0.0857142857142857,0.165714285714286,0.451428571428571,0.245714285714286,0.274285714285714,0.257142857142857,0.08,0.148571428571429,0.188571428571429,0.0114285714285714,0,0.0457142857142857,0.08,0.0114285714285714,0.04
"94",0.122448979591837,0.036734693877551,0.0571428571428571,0.473469387755102,0.114285714285714,0.281632653061224,0.485714285714286,0.118367346938776,0.171428571428571,0.297959183673469,0.163265306122449,0.142857142857143,0.0979591836734694,0.0244897959183673,0.0163265306122449,0.0244897959183673,0.0489795918367347,0.0163265306122449,0.0489795918367347
"95",0.333333333333333,0.102564102564103,0.128205128205128,0.512820512820513,0.0512820512820513,0.256410256410256,0.333333333333333,0.282051282051282,0.17948717948718,0.358974358974359,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0256410256410256,0,0.102564102564103,0.0512820512820513,0.0256410256410256,0
"96",0.208333333333333,0.025,0.05,0.433333333333333,0.0333333333333333,0.266666666666667,0.333333333333333,0.375,0.15,0.366666666666667,0.025,0.0583333333333333,0.108333333333333,0.025,0,0.0416666666666667,0.025,0.0416666666666667,0
"97",0.425531914893617,0.127659574468085,0.191489361702128,0.340425531914894,0.0851063829787234,0.212765957446809,0.404255319148936,0.446808510638298,0.170212765957447,0.319148936170213,0.0425531914893617,0.0638297872340425,0.127659574468085,0.0425531914893617,0,0.0638297872340425,0.0212765957446809,0.0212765957446809,0
"98",0.241379310344828,0.0689655172413793,0.137931034482759,0.379310344827586,0.172413793103448,0.172413793103448,0.413793103448276,0.137931034482759,0.0689655172413793,0.172413793103448,0.103448275862069,0.0689655172413793,0.0344827586206897,0,0,0.0344827586206897,0,0,0
"99",0.12,0.04,0.04,0.28,0.08,0.12,0.56,0.28,0.44,0.48,0.04,0.12,0.16,0.04,0,0.12,0.04,0,0
